,T_A_empirical,T_A_predicted,difference
34,1839.0,1795.0703,43.9296875
35,1503.0,1517.248,14.248046875
36,2010.0,1952.9879,57.0120849609375
37,1073.0,1079.3649,6.3648681640625
38,328.0,309.34705,18.6529541015625
39,241.0,287.0257,46.02569580078125
40,262.0,275.45935,13.4593505859375
41,261.0,253.29852,7.70147705078125
42,251.0,232.44836,18.5516357421875
43,268.0,256.36145,11.6385498046875
44,309.0,306.7354,2.26458740234375
45,338.0,325.01224,12.987762451171875
46,461.0,317.27502,143.7249755859375
47,270.0,265.57922,4.4207763671875
48,341.0,283.5929,57.4071044921875
49,314.0,265.01917,48.9808349609375
50,397.0,324.75085,72.2491455078125
51,321.0,316.81598,4.18402099609375
52,309.0,260.7099,48.29010009765625
53,421.0,395.17123,25.828765869140625
54,280.0,305.77417,25.774169921875
55,251.0,307.3225,56.322509765625
56,286.0,279.04547,6.95452880859375
57,311.0,256.15564,54.8443603515625
58,250.0,258.4013,8.40130615234375
59,279.0,280.62952,1.6295166015625
60,290.0,265.3919,24.60809326171875
61,240.0,211.63965,28.3603515625
62,312.0,246.79681,65.20318603515625
63,314.0,268.7019,45.298095703125
64,330.0,267.55035,62.44964599609375
65,421.0,395.17108,25.82891845703125
66,498.0,473.9549,24.04510498046875
67,433.0,276.70685,156.29315185546875
68,1368.0,1376.5211,8.5211181640625
69,1214.0,1339.8809,125.880859375
70,1287.0,1198.8599,88.14013671875
71,1280.0,1195.5977,84.40234375
72,1390.0,1361.9751,28.02490234375
73,1324.0,1206.1093,117.8907470703125
74,1557.0,1625.9534,68.953369140625
75,1384.0,1298.6416,85.3583984375
76,1738.0,1693.4766,44.5234375
77,1242.0,1210.0034,31.99658203125
78,1549.0,1402.854,146.14599609375
79,1300.0,1337.6687,37.668701171875
80,1144.0,1241.1439,97.1439208984375
81,1205.0,1229.386,24.385986328125
82,1400.0,1361.513,38.487060546875
83,1313.0,1241.2001,71.7999267578125
84,1472.0,1437.0984,34.901611328125
85,1160.0,1249.3137,89.313720703125
86,1157.0,1279.0627,122.062744140625
87,1186.0,1153.1395,32.8604736328125
88,1506.0,1499.1965,6.803466796875
89,1658.0,1596.3877,61.6123046875
90,1545.0,1508.8376,36.162353515625
