,T_A_empirical,T_A_predicted,difference
34,1839.0,1045.9644,793.03564453125
35,1503.0,1448.9548,54.045166015625
36,2010.0,750.00885,1259.9911499023438
37,1073.0,1359.9082,286.908203125
38,328.0,402.28787,74.28787231445312
39,241.0,251.5813,10.581298828125
40,262.0,241.93353,20.06646728515625
41,261.0,241.93353,19.06646728515625
42,251.0,1108.7745,857.7745361328125
43,268.0,291.2141,23.214111328125
44,309.0,338.5444,29.544403076171875
45,338.0,399.8147,61.814697265625
46,461.0,248.60803,212.3919677734375
47,270.0,252.85834,17.14166259765625
48,341.0,258.7436,82.25640869140625
49,314.0,246.78143,67.21856689453125
50,397.0,264.80554,132.1944580078125
51,321.0,160.05322,160.94677734375
52,309.0,248.60803,60.3919677734375
53,421.0,309.13135,111.86865234375
54,280.0,252.85834,27.14166259765625
55,251.0,246.78143,4.21856689453125
56,286.0,238.69629,47.3037109375
57,311.0,269.25385,41.74615478515625
58,250.0,246.78143,3.21856689453125
59,279.0,387.44424,108.44424438476562
60,290.0,422.8299,132.82989501953125
61,240.0,856.95496,616.9549560546875
62,312.0,241.93353,70.06646728515625
63,314.0,251.5813,62.418701171875
64,330.0,338.54456,8.5445556640625
65,421.0,309.13147,111.8685302734375
66,498.0,750.00885,252.00885009765625
67,433.0,241.93353,191.06646728515625
68,1368.0,1359.9082,8.091796875
69,1214.0,1310.6501,96.650146484375
70,1287.0,1232.5865,54.4134521484375
71,1280.0,244.60077,1035.3992309570312
72,1390.0,1108.7745,281.2254638671875
73,1324.0,1201.8599,122.14013671875
74,1557.0,1320.4637,236.5362548828125
75,1384.0,1261.9532,122.0467529296875
76,1738.0,1387.4675,350.532470703125
77,1242.0,1272.3923,30.392333984375
78,1549.0,1272.3923,276.607666015625
79,1300.0,1272.3923,27.607666015625
80,1144.0,1113.5006,30.4993896484375
81,1205.0,1282.0498,77.0498046875
82,1400.0,322.0019,1077.9981079101562
83,1313.0,1085.8475,227.1524658203125
84,1472.0,1310.6501,161.349853515625
85,1160.0,1085.8475,74.1524658203125
86,1157.0,1113.5006,43.4993896484375
87,1186.0,896.91724,289.082763671875
88,1506.0,1448.9548,57.045166015625
89,1658.0,1616.0162,41.9837646484375
90,1545.0,1108.7747,436.225341796875
