,T_A_empirical,T_A_predicted,difference
34,1839.0,1898.6017,59.6016845703125
35,1503.0,1513.616,10.615966796875
36,2010.0,1998.1486,11.8514404296875
37,1073.0,1055.221,17.779052734375
38,328.0,289.62305,38.376953125
39,241.0,256.43988,15.43988037109375
40,262.0,267.22815,5.2281494140625
41,261.0,270.9723,9.9722900390625
42,251.0,254.30658,3.30657958984375
43,268.0,259.65265,8.34735107421875
44,309.0,310.649,1.64898681640625
45,338.0,275.9792,62.02081298828125
46,461.0,385.71503,75.28497314453125
47,270.0,282.05963,12.05963134765625
48,341.0,305.3499,35.65008544921875
49,314.0,278.68506,35.31494140625
50,397.0,355.38986,41.610137939453125
51,321.0,247.03662,73.96337890625
52,309.0,291.48047,17.51953125
53,421.0,411.24115,9.75885009765625
54,280.0,265.50128,14.49871826171875
55,251.0,257.9754,6.97540283203125
56,286.0,279.9687,6.03131103515625
57,311.0,322.10706,11.1070556640625
58,250.0,240.73114,9.26885986328125
59,279.0,262.07697,16.92303466796875
60,290.0,249.25189,40.74810791015625
61,240.0,231.8941,8.10589599609375
62,312.0,265.63226,46.36773681640625
63,314.0,298.77856,15.221435546875
64,330.0,310.67065,19.329345703125
65,421.0,411.24115,9.75885009765625
66,498.0,521.0686,23.068603515625
67,433.0,365.16644,67.83355712890625
68,1368.0,1381.8037,13.8037109375
69,1214.0,1260.5413,46.541259765625
70,1287.0,1293.4636,6.463623046875
71,1280.0,1319.8715,39.8714599609375
72,1390.0,1397.6099,7.60986328125
73,1324.0,1257.6047,66.395263671875
74,1557.0,1655.976,98.9759521484375
75,1384.0,1391.7823,7.7823486328125
76,1738.0,1632.704,105.2960205078125
77,1242.0,1259.7981,17.798095703125
78,1549.0,1574.4534,25.453369140625
79,1300.0,1323.684,23.6839599609375
80,1144.0,1164.8162,20.816162109375
81,1205.0,1182.1533,22.8466796875
82,1400.0,1422.0833,22.083251953125
83,1313.0,1340.7382,27.7381591796875
84,1472.0,1473.6897,1.689697265625
85,1160.0,1190.0219,30.0218505859375
86,1157.0,1143.5515,13.448486328125
87,1186.0,1204.2079,18.2078857421875
88,1506.0,1477.5529,28.4471435546875
89,1658.0,1685.4506,27.4505615234375
90,1545.0,1561.6841,16.68408203125
