,T_A_empirical,T_A_predicted,difference
34,1839.0,1751.0706,87.929443359375
35,1503.0,1707.4043,204.404296875
36,2010.0,1809.9695,200.030517578125
37,1073.0,813.7976,259.202392578125
38,328.0,321.93842,6.06158447265625
39,241.0,280.4583,39.45831298828125
40,262.0,293.4911,31.4910888671875
41,261.0,299.39246,38.3924560546875
42,251.0,278.74066,27.74066162109375
43,268.0,285.85785,17.85784912109375
44,309.0,346.1038,37.103790283203125
45,338.0,304.04297,33.95703125
46,461.0,408.90323,52.096771240234375
47,270.0,313.67493,43.6749267578125
48,341.0,341.78668,0.78668212890625
49,314.0,305.66718,8.33282470703125
50,397.0,388.12988,8.8701171875
51,321.0,267.2655,53.7344970703125
52,309.0,325.66168,16.66168212890625
53,421.0,415.1928,5.80718994140625
54,280.0,293.14276,13.14276123046875
55,251.0,283.6109,32.61090087890625
56,286.0,310.7945,24.79449462890625
57,311.0,361.37753,50.377532958984375
58,250.0,253.05457,3.0545654296875
59,279.0,288.36658,9.3665771484375
60,290.0,268.84235,21.15765380859375
61,240.0,241.4433,1.44329833984375
62,312.0,288.9289,23.07110595703125
63,314.0,319.4182,5.418212890625
64,330.0,348.15222,18.1522216796875
65,421.0,415.1928,5.80718994140625
66,498.0,497.1111,0.888885498046875
67,433.0,405.1277,27.872314453125
68,1368.0,1481.0922,113.0921630859375
69,1214.0,1280.2368,66.23681640625
70,1287.0,1327.8967,40.896728515625
71,1280.0,1364.5293,84.529296875
72,1390.0,1359.2217,30.7783203125
73,1324.0,1304.1084,19.8916015625
74,1557.0,1582.2146,25.214599609375
75,1384.0,1375.6514,8.3486328125
76,1738.0,1551.5417,186.458251953125
77,1242.0,1302.8645,60.864501953125
78,1549.0,1499.6361,49.3638916015625
79,1300.0,1310.0215,10.021484375
80,1144.0,1169.0526,25.0526123046875
81,1205.0,1197.2855,7.7144775390625
82,1400.0,1355.9072,44.0927734375
83,1313.0,1345.1937,32.1937255859375
84,1472.0,1425.9225,46.0775146484375
85,1160.0,1210.9196,50.9195556640625
86,1157.0,1113.5806,43.41943359375
87,1186.0,1237.3558,51.3558349609375
88,1506.0,1483.9138,22.086181640625
89,1658.0,1661.8673,3.8673095703125
90,1545.0,1607.4099,62.409912109375
