,T_A_empirical,T_A_predicted,difference
34,1839.0,1865.9526,26.95263671875
35,1503.0,1529.1947,26.1947021484375
36,2010.0,1965.2878,44.712158203125
37,1073.0,1006.7957,66.20428466796875
38,328.0,303.20905,24.79095458984375
39,241.0,278.17133,37.17132568359375
40,262.0,284.95227,22.9522705078125
41,261.0,289.98566,28.98565673828125
42,251.0,279.48492,28.48492431640625
43,268.0,284.73383,16.73382568359375
44,309.0,331.5907,22.5906982421875
45,338.0,290.865,47.135009765625
46,461.0,406.60526,54.394744873046875
47,270.0,299.6726,29.672607421875
48,341.0,324.33606,16.6639404296875
49,314.0,306.17072,7.82928466796875
50,397.0,375.15063,21.849365234375
51,321.0,269.44305,51.55694580078125
52,309.0,308.9519,0.048095703125
53,421.0,433.2724,12.27239990234375
54,280.0,291.44434,11.4443359375
55,251.0,282.74554,31.74554443359375
56,286.0,297.273,11.27301025390625
57,311.0,336.44492,25.444915771484375
58,250.0,257.63318,7.6331787109375
59,279.0,283.87384,4.87384033203125
60,290.0,269.20917,20.79083251953125
61,240.0,251.06659,11.06658935546875
62,312.0,280.22125,31.77874755859375
63,314.0,293.87994,20.12005615234375
64,330.0,328.0827,1.91729736328125
65,421.0,433.2724,12.27239990234375
66,498.0,551.5718,53.57177734375
67,433.0,378.73376,54.2662353515625
68,1368.0,1381.3389,13.3388671875
69,1214.0,1259.7832,45.783203125
70,1287.0,1289.5614,2.5614013671875
71,1280.0,1313.9579,33.9578857421875
72,1390.0,1361.2285,28.771484375
73,1324.0,1262.2323,61.7677001953125
74,1557.0,1705.8837,148.8836669921875
75,1384.0,1360.093,23.906982421875
76,1738.0,1646.1519,91.84814453125
77,1242.0,1263.5494,21.5494384765625
78,1549.0,1541.3262,7.673828125
79,1300.0,1302.5552,2.55517578125
80,1144.0,1176.4456,32.445556640625
81,1205.0,1194.4966,10.50341796875
82,1400.0,1406.957,6.95703125
83,1313.0,1321.2495,8.24951171875
84,1472.0,1431.0336,40.9664306640625
85,1160.0,1201.76,41.760009765625
86,1157.0,1159.0509,2.0509033203125
87,1186.0,1214.6191,28.619140625
88,1506.0,1444.9939,61.006103515625
89,1658.0,1644.0886,13.911376953125
90,1545.0,1540.1691,4.8309326171875
