,T_A_empirical,T_A_predicted,difference
34,1839.0,1832.5852,6.414794921875
35,1503.0,1560.708,57.7080078125
36,2010.0,1952.9043,57.095703125
37,1073.0,829.2463,243.75372314453125
38,328.0,337.46225,9.462249755859375
39,241.0,258.03558,17.03558349609375
40,262.0,287.2199,25.21990966796875
41,261.0,293.70697,32.70697021484375
42,251.0,246.88312,4.11688232421875
43,268.0,258.38324,9.61676025390625
44,309.0,353.28693,44.28692626953125
45,338.0,308.81995,29.1800537109375
46,461.0,429.29123,31.708770751953125
47,270.0,317.81067,47.8106689453125
48,341.0,353.3323,12.332305908203125
49,314.0,276.58643,37.41357421875
50,397.0,408.28763,11.287628173828125
51,321.0,234.38483,86.61517333984375
52,309.0,335.1175,26.11749267578125
53,421.0,425.68924,4.689239501953125
54,280.0,266.77496,13.22503662109375
55,251.0,255.72394,4.72393798828125
56,286.0,314.2433,28.2432861328125
57,311.0,389.32397,78.323974609375
58,250.0,219.94788,30.0521240234375
59,279.0,270.55426,8.44573974609375
60,290.0,242.29938,47.70062255859375
61,240.0,193.4997,46.50030517578125
62,312.0,285.8495,26.1505126953125
63,314.0,360.79727,46.797271728515625
64,330.0,365.46356,35.46356201171875
65,421.0,425.68924,4.689239501953125
66,498.0,530.7085,32.70849609375
67,433.0,446.29636,13.296356201171875
68,1368.0,1417.611,49.6109619140625
69,1214.0,1275.4777,61.4776611328125
70,1287.0,1311.2183,24.21826171875
71,1280.0,1339.287,59.2869873046875
72,1390.0,1373.439,16.56103515625
73,1324.0,1281.8317,42.1683349609375
74,1557.0,1647.6733,90.67333984375
75,1384.0,1376.6931,7.306884765625
76,1738.0,1601.4531,136.546875
77,1242.0,1282.8748,40.874755859375
78,1549.0,1524.4045,24.595458984375
79,1300.0,1318.7123,18.7122802734375
80,1144.0,1165.2551,21.255126953125
81,1205.0,1192.168,12.83203125
82,1400.0,1402.3171,2.317138671875
83,1313.0,1340.8705,27.8704833984375
84,1472.0,1436.6783,35.3216552734375
85,1160.0,1202.6443,42.644287109375
86,1157.0,1147.2021,9.7978515625
87,1186.0,1221.1375,35.137451171875
88,1506.0,1462.2634,43.736572265625
89,1658.0,1638.34,19.6600341796875
90,1545.0,1556.3943,11.394287109375
