,T_A_empirical,T_A_predicted,difference
34,1839.0,1834.6768,4.3232421875
35,1503.0,1536.7354,33.7353515625
36,2010.0,1946.0068,63.9931640625
37,1073.0,828.29175,244.708251953125
38,328.0,326.46753,1.532470703125
39,241.0,261.67834,20.6783447265625
40,262.0,283.8329,21.8328857421875
41,261.0,291.08405,30.08404541015625
42,251.0,256.458,5.4580078125
43,268.0,266.9685,1.031494140625
44,309.0,352.0751,43.075103759765625
45,338.0,301.03918,36.9608154296875
46,461.0,430.11426,30.8857421875
47,270.0,311.9655,41.96551513671875
48,341.0,348.08017,7.080169677734375
49,314.0,293.7157,20.2843017578125
50,397.0,405.61563,8.615631103515625
51,321.0,241.41095,79.58905029296875
52,309.0,328.19135,19.19134521484375
53,421.0,436.8561,15.856109619140625
54,280.0,276.86548,3.134521484375
55,251.0,263.92242,12.92242431640625
56,286.0,308.2943,22.2943115234375
57,311.0,376.83115,65.83114624023438
58,250.0,224.18927,25.81072998046875
59,279.0,273.1333,5.86669921875
60,290.0,245.84613,44.15386962890625
61,240.0,203.55713,36.44287109375
62,312.0,280.01245,31.987548828125
63,314.0,338.7335,24.733489990234375
64,330.0,357.54865,27.54864501953125
65,421.0,436.85605,15.856048583984375
66,498.0,530.17175,32.1717529296875
67,433.0,431.3135,1.686492919921875
68,1368.0,1422.425,54.425048828125
69,1214.0,1275.7285,61.728515625
70,1287.0,1313.845,26.844970703125
71,1280.0,1343.366,63.365966796875
72,1390.0,1374.6978,15.30224609375
73,1324.0,1284.023,39.97705078125
74,1557.0,1646.2891,89.2890625
75,1384.0,1379.9028,4.09716796875
76,1738.0,1603.3972,134.602783203125
77,1242.0,1284.905,42.905029296875
78,1549.0,1529.5996,19.400390625
79,1300.0,1318.7783,18.7783203125
80,1144.0,1162.3389,18.3388671875
81,1205.0,1190.029,14.970947265625
82,1400.0,1396.7653,3.2347412109375
83,1313.0,1343.3612,30.3612060546875
84,1472.0,1440.8628,31.13720703125
85,1160.0,1201.1869,41.1868896484375
86,1157.0,1137.5027,19.497314453125
87,1186.0,1221.1093,35.1092529296875
88,1506.0,1469.4382,36.561767578125
89,1658.0,1641.1826,16.8173828125
90,1545.0,1559.4534,14.453369140625
