,T_A_empirical,T_A_predicted,difference
34,1839.0,1832.5685,6.4315185546875
35,1503.0,1565.145,62.14501953125
36,2010.0,1954.6145,55.385498046875
37,1073.0,823.34015,249.65985107421875
38,328.0,335.40146,7.401458740234375
39,241.0,259.76642,18.76641845703125
40,262.0,287.01593,25.01593017578125
41,261.0,293.8385,32.8385009765625
42,251.0,250.37164,0.62835693359375
43,268.0,261.63104,6.36895751953125
44,309.0,353.55698,44.556976318359375
45,338.0,307.451,30.54901123046875
46,461.0,428.48834,32.51165771484375
47,270.0,317.1499,47.14990234375
48,341.0,352.7565,11.756500244140625
49,314.0,281.73035,32.2696533203125
50,397.0,407.41772,10.417724609375
51,321.0,236.86676,84.13323974609375
52,309.0,334.20718,25.207183837890625
53,421.0,426.24338,5.243377685546875
54,280.0,270.41602,9.583984375
55,251.0,258.85248,7.85247802734375
56,286.0,313.52832,27.5283203125
57,311.0,386.91705,75.91705322265625
58,250.0,220.72687,29.27313232421875
59,279.0,272.09125,6.90875244140625
60,290.0,243.66449,46.33551025390625
61,240.0,195.71979,44.28021240234375
62,312.0,284.71082,27.2891845703125
63,314.0,354.89685,40.8968505859375
64,330.0,364.21063,34.21063232421875
65,421.0,426.2434,5.243408203125
66,498.0,527.6093,29.60931396484375
67,433.0,442.9315,9.931488037109375
68,1368.0,1415.251,47.2509765625
69,1214.0,1274.5455,60.5455322265625
70,1287.0,1309.8737,22.8736572265625
71,1280.0,1337.6636,57.66357421875
72,1390.0,1374.8495,15.1505126953125
73,1324.0,1279.94,44.06005859375
74,1557.0,1650.4905,93.490478515625
75,1384.0,1376.9136,7.08642578125
76,1738.0,1603.9226,134.077392578125
77,1242.0,1281.11,39.1099853515625
78,1549.0,1525.838,23.1619873046875
79,1300.0,1319.2526,19.2525634765625
80,1144.0,1162.8441,18.8441162109375
81,1205.0,1190.1029,14.8970947265625
82,1400.0,1408.1521,8.152099609375
83,1313.0,1340.5287,27.5286865234375
84,1472.0,1437.6887,34.311279296875
85,1160.0,1200.5604,40.5604248046875
86,1157.0,1146.8807,10.1192626953125
87,1186.0,1218.8892,32.88916015625
88,1506.0,1460.9922,45.0078125
89,1658.0,1637.8344,20.1656494140625
90,1545.0,1555.1797,10.1796875
