,T_A_empirical,T_A_predicted,difference
34,1839.0,1853.54,14.5400390625
35,1503.0,1494.7365,8.2635498046875
36,2010.0,1972.7505,37.24951171875
37,1073.0,848.33936,224.66064453125
38,328.0,326.54736,1.45263671875
39,241.0,258.7099,17.70989990234375
40,262.0,282.53485,20.53485107421875
41,261.0,289.4558,28.455810546875
42,251.0,252.16412,1.16412353515625
43,268.0,263.02063,4.9793701171875
44,309.0,351.6949,42.69488525390625
45,338.0,300.7271,37.27288818359375
46,461.0,434.95514,26.04486083984375
47,270.0,310.95654,40.95654296875
48,341.0,347.52255,6.522552490234375
49,314.0,290.69305,23.30694580078125
50,397.0,407.97275,10.972747802734375
51,321.0,237.77222,83.227783203125
52,309.0,327.4123,18.41229248046875
53,421.0,445.65207,24.652069091796875
54,280.0,273.02887,6.97113037109375
55,251.0,259.9795,8.9794921875
56,286.0,307.32825,21.3282470703125
57,311.0,377.2111,66.21109008789062
58,250.0,222.58087,27.41912841796875
59,279.0,270.36078,8.63922119140625
60,290.0,243.27832,46.7216796875
61,240.0,200.48651,39.51348876953125
62,312.0,279.76764,32.23236083984375
63,314.0,343.9422,29.94219970703125
64,330.0,357.33652,27.336517333984375
65,421.0,445.652,24.652008056640625
66,498.0,541.82245,43.82244873046875
67,433.0,432.93167,0.068328857421875
68,1368.0,1418.6886,50.6885986328125
69,1214.0,1275.9197,61.919677734375
70,1287.0,1314.8119,27.8118896484375
71,1280.0,1344.4387,64.438720703125
72,1390.0,1370.2052,19.7947998046875
73,1324.0,1285.9087,38.09130859375
74,1557.0,1648.1879,91.1878662109375
75,1384.0,1378.4253,5.57470703125
76,1738.0,1604.0754,133.924560546875
77,1242.0,1286.6287,44.628662109375
78,1549.0,1529.492,19.508056640625
79,1300.0,1315.6233,15.623291015625
80,1144.0,1166.2697,22.2696533203125
81,1205.0,1192.9777,12.0223388671875
82,1400.0,1379.5737,20.42626953125
83,1313.0,1342.638,29.637939453125
84,1472.0,1438.8687,33.13134765625
85,1160.0,1204.1543,44.154296875
86,1157.0,1133.4556,23.54443359375
87,1186.0,1224.2784,38.2784423828125
88,1506.0,1470.698,35.302001953125
89,1658.0,1640.5494,17.4505615234375
90,1545.0,1554.5594,9.5594482421875
