,T_A_empirical,T_A_predicted,difference
34,1839.0,1842.4277,3.427734375
35,1503.0,1525.4323,22.4322509765625
36,2010.0,1951.0353,58.9647216796875
37,1073.0,838.6156,234.3843994140625
38,328.0,332.7217,4.721710205078125
39,241.0,257.20123,16.20123291015625
40,262.0,284.43127,22.4312744140625
41,261.0,291.32135,30.32135009765625
42,251.0,247.95667,3.0433349609375
43,268.0,259.43,8.57000732421875
44,309.0,353.68686,44.686859130859375
45,338.0,304.8047,33.1953125
46,461.0,434.40826,26.59173583984375
47,270.0,314.72485,44.724853515625
48,341.0,351.67902,10.67901611328125
49,314.0,282.34448,31.655517578125
50,397.0,410.35602,13.35601806640625
51,321.0,234.31342,86.68658447265625
52,309.0,332.05005,23.050048828125
53,421.0,437.10013,16.100128173828125
54,280.0,268.77026,11.229736328125
55,251.0,256.5302,5.53021240234375
56,286.0,311.0268,25.02679443359375
57,311.0,385.27722,74.2772216796875
58,250.0,219.3023,30.69769287109375
59,279.0,269.60333,9.39666748046875
60,290.0,241.25653,48.74346923828125
61,240.0,194.48749,45.51251220703125
62,312.0,282.26025,29.73974609375
63,314.0,352.67236,38.67236328125
64,330.0,362.92877,32.92877197265625
65,421.0,437.10013,16.100128173828125
66,498.0,538.9668,40.966796875
67,433.0,442.6581,9.658111572265625
68,1368.0,1425.4421,57.442138671875
69,1214.0,1273.8977,59.897705078125
70,1287.0,1312.5883,25.5882568359375
71,1280.0,1342.773,62.77294921875
72,1390.0,1370.0176,19.982421875
73,1324.0,1283.5544,40.445556640625
74,1557.0,1651.4292,94.42919921875
75,1384.0,1376.7009,7.299072265625
76,1738.0,1605.0593,132.940673828125
77,1242.0,1284.2402,42.240234375
78,1549.0,1528.038,20.9620361328125
79,1300.0,1314.9493,14.9493408203125
80,1144.0,1163.5035,19.5035400390625
81,1205.0,1190.3914,14.608642578125
82,1400.0,1389.0643,10.9356689453125
83,1313.0,1340.709,27.708984375
84,1472.0,1437.449,34.551025390625
85,1160.0,1201.419,41.4189453125
86,1157.0,1137.3682,19.6318359375
87,1186.0,1221.3356,35.3355712890625
88,1506.0,1470.1694,35.83056640625
89,1658.0,1645.3958,12.604248046875
90,1545.0,1563.6505,18.6505126953125
