,T_A_empirical,T_A_predicted,difference
34,1839.0,1835.0603,3.939697265625
35,1503.0,1545.2007,42.20068359375
36,2010.0,1949.2494,60.7506103515625
37,1073.0,834.0138,238.9862060546875
38,328.0,331.31335,3.3133544921875
39,241.0,259.5426,18.5426025390625
40,262.0,285.12292,23.1229248046875
41,261.0,292.01038,31.0103759765625
42,251.0,251.36713,0.36712646484375
43,268.0,262.4046,5.59539794921875
44,309.0,352.73587,43.735870361328125
45,338.0,304.40558,33.59442138671875
46,461.0,431.1707,29.829315185546875
47,270.0,314.4381,44.4381103515625
48,341.0,350.4576,9.457611083984375
49,314.0,285.3191,28.680908203125
50,397.0,407.56973,10.569732666015625
51,321.0,237.59796,83.40203857421875
52,309.0,331.2038,22.20379638671875
53,421.0,434.44766,13.447662353515625
54,280.0,271.62488,8.3751220703125
55,251.0,259.5373,8.53729248046875
56,286.0,310.8081,24.80810546875
57,311.0,382.47028,71.47027587890625
58,250.0,221.88385,28.11614990234375
59,279.0,271.52844,7.4715576171875
60,290.0,243.78406,46.2159423828125
61,240.0,198.36963,41.63037109375
62,312.0,282.48926,29.5107421875
63,314.0,348.4627,34.46270751953125
64,330.0,361.14297,31.142974853515625
65,421.0,434.44766,13.447662353515625
66,498.0,533.6273,35.6273193359375
67,433.0,438.2518,5.251800537109375
68,1368.0,1420.5272,52.5272216796875
69,1214.0,1274.3853,60.38525390625
70,1287.0,1311.9719,24.971923828125
71,1280.0,1341.161,61.1610107421875
72,1390.0,1372.8038,17.1961669921875
73,1324.0,1282.5872,41.412841796875
74,1557.0,1653.025,96.0250244140625
75,1384.0,1377.5514,6.4486083984375
76,1738.0,1606.4509,131.549072265625
77,1242.0,1283.4434,41.443359375
78,1549.0,1528.5238,20.4761962890625
79,1300.0,1317.0532,17.05322265625
80,1144.0,1162.9385,18.9384765625
81,1205.0,1190.108,14.8919677734375
82,1400.0,1397.3726,2.62744140625
83,1313.0,1341.2095,28.20947265625
84,1472.0,1438.66,33.3399658203125
85,1160.0,1201.0681,41.068115234375
86,1157.0,1138.5481,18.451904296875
87,1186.0,1220.6633,34.663330078125
88,1506.0,1466.2622,39.73779296875
89,1658.0,1639.5023,18.4976806640625
90,1545.0,1557.7839,12.783935546875
