,T_A_empirical,T_A_predicted,difference
34,1839.0,1833.6917,5.308349609375
35,1503.0,1545.5935,42.593505859375
36,2010.0,1952.4877,57.5123291015625
37,1073.0,839.2335,233.7664794921875
38,328.0,332.7096,4.7095947265625
39,241.0,257.59265,16.5926513671875
40,262.0,284.52014,22.5201416015625
41,261.0,291.636,30.635986328125
42,251.0,248.67535,2.32464599609375
43,268.0,260.16266,7.83734130859375
44,309.0,353.97745,44.977447509765625
45,338.0,304.703,33.2969970703125
46,461.0,433.6609,27.339111328125
47,270.0,315.02832,45.0283203125
48,341.0,352.06805,11.06805419921875
49,314.0,282.5647,31.435302734375
50,397.0,410.15073,13.150726318359375
51,321.0,234.57104,86.428955078125
52,309.0,332.40225,23.402252197265625
53,421.0,435.10797,14.10797119140625
54,280.0,269.49548,10.5045166015625
55,251.0,257.2403,6.24029541015625
56,286.0,311.2787,25.2786865234375
57,311.0,385.4998,74.49978637695312
58,250.0,218.10626,31.89373779296875
59,279.0,270.09344,8.90655517578125
60,290.0,241.17145,48.82855224609375
61,240.0,193.26447,46.73553466796875
62,312.0,281.81958,30.180419921875
63,314.0,350.07526,36.07525634765625
64,330.0,363.26843,33.2684326171875
65,421.0,435.10797,14.10797119140625
66,498.0,537.83356,39.83355712890625
67,433.0,442.77628,9.776275634765625
68,1368.0,1416.7516,48.7515869140625
69,1214.0,1274.9075,60.907470703125
70,1287.0,1311.5865,24.5865478515625
71,1280.0,1340.0275,60.0274658203125
72,1390.0,1372.5337,17.46630859375
73,1324.0,1282.4603,41.5396728515625
74,1557.0,1655.2855,98.2855224609375
75,1384.0,1376.8184,7.181640625
76,1738.0,1607.148,130.85205078125
77,1242.0,1283.3846,41.3846435546875
78,1549.0,1527.4999,21.5001220703125
79,1300.0,1317.2434,17.243408203125
80,1144.0,1165.2786,21.278564453125
81,1205.0,1191.9734,13.026611328125
82,1400.0,1398.1589,1.841064453125
83,1313.0,1340.7771,27.777099609375
84,1472.0,1437.6531,34.346923828125
85,1160.0,1202.674,42.6739501953125
86,1157.0,1141.4027,15.5972900390625
87,1186.0,1221.7136,35.713623046875
88,1506.0,1463.459,42.541015625
89,1658.0,1636.1084,21.8916015625
90,1545.0,1553.7322,8.732177734375
