,T_A_empirical,T_A_predicted,difference
34,1839.0,1835.5105,3.489501953125
35,1503.0,1559.186,56.18603515625
36,2010.0,1973.1743,36.82568359375
37,1073.0,876.63824,196.36175537109375
38,328.0,326.35376,1.646240234375
39,241.0,260.99097,19.990966796875
40,262.0,284.54425,22.54425048828125
41,261.0,290.39923,29.39923095703125
42,251.0,252.84424,1.84423828125
43,268.0,262.6963,5.3037109375
44,309.0,346.2043,37.204315185546875
45,338.0,302.17603,35.823974609375
46,461.0,427.12988,33.8701171875
47,270.0,310.68335,40.683349609375
48,341.0,343.66635,2.666351318359375
49,314.0,283.20923,30.790771484375
50,397.0,400.63623,3.63623046875
51,321.0,241.42181,79.57818603515625
52,309.0,325.85776,16.857757568359375
53,421.0,436.52582,15.52581787109375
54,280.0,270.76898,9.23101806640625
55,251.0,260.21844,9.21844482421875
56,286.0,307.47296,21.47296142578125
57,311.0,373.35843,62.358428955078125
58,250.0,228.93872,21.061279296875
59,279.0,271.60077,7.39923095703125
60,290.0,247.52405,42.4759521484375
61,240.0,207.55627,32.4437255859375
62,312.0,282.8764,29.12359619140625
63,314.0,344.13623,30.13623046875
64,330.0,353.5706,23.570587158203125
65,421.0,436.52576,15.5257568359375
66,498.0,542.10767,44.107666015625
67,433.0,427.4399,5.560089111328125
68,1368.0,1398.786,30.7860107421875
69,1214.0,1276.0707,62.0706787109375
70,1287.0,1307.7826,20.7825927734375
71,1280.0,1332.3495,52.3494873046875
72,1390.0,1373.5846,16.4154052734375
73,1324.0,1279.7649,44.235107421875
74,1557.0,1658.4307,101.4306640625
75,1384.0,1373.3488,10.6512451171875
76,1738.0,1607.3291,130.6708984375
77,1242.0,1281.0242,39.024169921875
78,1549.0,1522.7917,26.208251953125
79,1300.0,1319.2283,19.228271484375
80,1144.0,1174.1366,30.1365966796875
81,1205.0,1198.6932,6.3067626953125
82,1400.0,1410.6578,10.6578369140625
83,1313.0,1337.9651,24.965087890625
84,1472.0,1433.7523,38.2476806640625
85,1160.0,1208.2484,48.2484130859375
86,1157.0,1152.9053,4.0947265625
87,1186.0,1224.8175,38.8175048828125
88,1506.0,1448.1776,57.8223876953125
89,1658.0,1622.2886,35.71142578125
90,1545.0,1535.5186,9.4814453125
