,T_A_empirical,T_A_predicted,difference
34,1839.0,1888.2677,49.2677001953125
35,1503.0,1510.7126,7.712646484375
36,2010.0,1981.9879,28.0120849609375
37,1073.0,1045.9495,27.050537109375
38,328.0,300.66223,27.3377685546875
39,241.0,263.2757,22.27569580078125
40,262.0,276.4497,14.44970703125
41,261.0,279.8098,18.809814453125
42,251.0,259.0937,8.09368896484375
43,268.0,264.78888,3.21112060546875
44,309.0,318.18524,9.18524169921875
45,338.0,286.53162,51.4683837890625
46,461.0,393.79044,67.20956420898438
47,270.0,291.6751,21.67510986328125
48,341.0,314.00018,26.99981689453125
49,314.0,281.48346,32.51654052734375
50,397.0,362.84167,34.1583251953125
51,321.0,252.6742,68.3258056640625
52,309.0,301.0954,7.90460205078125
53,421.0,421.84903,0.849029541015625
54,280.0,270.1789,9.82110595703125
55,251.0,263.23492,12.23492431640625
56,286.0,289.69647,3.69647216796875
57,311.0,331.78455,20.7845458984375
58,250.0,247.45135,2.54864501953125
59,279.0,269.2373,9.7626953125
60,290.0,256.1778,33.82220458984375
61,240.0,236.27722,3.7227783203125
62,312.0,275.86078,36.13922119140625
63,314.0,313.278,0.72198486328125
64,330.0,319.81442,10.185577392578125
65,421.0,421.84903,0.849029541015625
66,498.0,540.2234,42.223388671875
67,433.0,372.822,60.178009033203125
68,1368.0,1394.1523,26.15234375
69,1214.0,1262.219,48.218994140625
70,1287.0,1297.1653,10.165283203125
71,1280.0,1324.6365,44.636474609375
72,1390.0,1386.7017,3.29833984375
73,1324.0,1266.6754,57.3245849609375
74,1557.0,1669.3959,112.3958740234375
75,1384.0,1383.4175,0.58251953125
76,1738.0,1642.8871,95.1129150390625
77,1242.0,1267.8765,25.87646484375
78,1549.0,1574.2274,25.2274169921875
79,1300.0,1314.5302,14.5301513671875
80,1144.0,1173.367,29.366943359375
81,1205.0,1191.0538,13.9461669921875
82,1400.0,1429.383,29.383056640625
83,1313.0,1335.8898,22.8897705078125
84,1472.0,1465.7333,6.2667236328125
85,1160.0,1199.6953,39.6953125
86,1157.0,1129.9419,27.05810546875
87,1186.0,1215.6476,29.6475830078125
88,1506.0,1475.8313,30.168701171875
89,1658.0,1691.33,33.3299560546875
90,1545.0,1572.8796,27.879638671875
