,T_A_empirical,T_A_predicted,difference
34,1839.0,1824.1858,14.814208984375
35,1503.0,1556.2704,53.2703857421875
36,2010.0,1931.0121,78.9879150390625
37,1073.0,833.7002,239.2998046875
38,328.0,320.1753,7.82470703125
39,241.0,263.44366,22.44366455078125
40,262.0,281.51697,19.5169677734375
41,261.0,289.95813,28.9581298828125
42,251.0,261.72144,10.721435546875
43,268.0,272.11896,4.11895751953125
44,309.0,354.64203,45.64202880859375
45,338.0,295.95544,42.0445556640625
46,461.0,435.75577,25.244232177734375
47,270.0,309.50262,39.50262451171875
48,341.0,347.86053,6.86053466796875
49,314.0,303.3122,10.68780517578125
50,397.0,408.7519,11.75189208984375
51,321.0,244.24768,76.7523193359375
52,309.0,325.7729,16.77288818359375
53,421.0,447.59976,26.599761962890625
54,280.0,283.14734,3.1473388671875
55,251.0,268.7309,17.73089599609375
56,286.0,305.50287,19.50286865234375
57,311.0,372.03384,61.033843994140625
58,250.0,222.94928,27.05072021484375
59,279.0,274.84155,4.158447265625
60,290.0,246.34204,43.657958984375
61,240.0,205.29852,34.70147705078125
62,312.0,274.91388,37.08612060546875
63,314.0,317.19244,3.19244384765625
64,330.0,355.73077,25.73077392578125
65,421.0,447.59976,26.599761962890625
66,498.0,536.78033,38.78033447265625
67,433.0,426.22202,6.777984619140625
68,1368.0,1420.4175,52.41748046875
69,1214.0,1269.9584,55.9583740234375
70,1287.0,1309.1719,22.171875
71,1280.0,1339.2871,59.287109375
72,1390.0,1374.0883,15.9117431640625
73,1324.0,1279.3269,44.673095703125
74,1557.0,1675.6094,118.609375
75,1384.0,1377.5344,6.465576171875
76,1738.0,1623.6558,114.34423828125
77,1242.0,1280.06,38.06005859375
78,1549.0,1537.1152,11.884765625
79,1300.0,1314.6047,14.604736328125
80,1144.0,1155.5637,11.563720703125
81,1205.0,1183.3147,21.685302734375
82,1400.0,1410.0167,10.0167236328125
83,1313.0,1339.3973,26.3973388671875
84,1472.0,1442.3279,29.672119140625
85,1160.0,1194.8629,34.8629150390625
86,1157.0,1125.1095,31.8905029296875
87,1186.0,1215.7035,29.7034912109375
88,1506.0,1466.2004,39.799560546875
89,1658.0,1635.6599,22.340087890625
90,1545.0,1555.9895,10.989501953125
