,T_A_empirical,T_A_predicted,difference
34,1839.0,1845.9377,6.937744140625
35,1503.0,1527.4731,24.47314453125
36,2010.0,1964.1869,45.8131103515625
37,1073.0,841.80817,231.19183349609375
38,328.0,326.5148,1.485198974609375
39,241.0,260.04736,19.04736328125
40,262.0,282.63745,20.637451171875
41,261.0,290.3977,29.397705078125
42,251.0,254.8919,3.89190673828125
43,268.0,265.8211,2.17889404296875
44,309.0,354.03906,45.0390625
45,338.0,300.16272,37.8372802734375
46,461.0,434.79602,26.2039794921875
47,270.0,311.99536,41.995361328125
48,341.0,349.76093,8.76092529296875
49,314.0,293.17505,20.824951171875
50,397.0,409.44962,12.449615478515625
51,321.0,238.96307,82.03692626953125
52,309.0,328.8929,19.892913818359375
53,421.0,441.537,20.5369873046875
54,280.0,276.0954,3.90460205078125
55,251.0,262.64185,11.641845703125
56,286.0,308.1214,22.12139892578125
57,311.0,379.09314,68.0931396484375
58,250.0,220.02863,29.97137451171875
59,279.0,272.00647,6.9935302734375
60,290.0,243.26172,46.73828125
61,240.0,198.81708,41.18292236328125
62,312.0,278.10944,33.89056396484375
63,314.0,335.712,21.712005615234375
64,330.0,359.43976,29.43975830078125
65,421.0,441.5371,20.537109375
66,498.0,538.3937,40.3936767578125
67,433.0,435.41687,2.4168701171875
68,1368.0,1416.5511,48.5511474609375
69,1214.0,1272.2352,58.2352294921875
70,1287.0,1309.6135,22.613525390625
71,1280.0,1338.6102,58.6102294921875
72,1390.0,1371.1174,18.882568359375
73,1324.0,1280.4736,43.5263671875
74,1557.0,1661.5837,104.583740234375
75,1384.0,1375.5382,8.4617919921875
76,1738.0,1612.3662,125.6337890625
77,1242.0,1281.3118,39.311767578125
78,1549.0,1530.3516,18.6484375
79,1300.0,1314.8108,14.810791015625
80,1144.0,1162.5112,18.51123046875
81,1205.0,1189.1382,15.86181640625
82,1400.0,1398.4613,1.5386962890625
83,1313.0,1338.8961,25.8961181640625
84,1472.0,1437.7946,34.2054443359375
85,1160.0,1199.9812,39.981201171875
86,1157.0,1136.8123,20.187744140625
87,1186.0,1219.4059,33.4058837890625
88,1506.0,1464.4227,41.5772705078125
89,1658.0,1639.6882,18.311767578125
90,1545.0,1554.936,9.93603515625
