,T_A_empirical,T_A_predicted,difference
34,1839.0,1834.7577,4.2423095703125
35,1503.0,1557.5317,54.53173828125
36,2010.0,1946.4343,63.565673828125
37,1073.0,826.0158,246.98419189453125
38,328.0,334.38116,6.38116455078125
39,241.0,260.3274,19.327392578125
40,262.0,287.11066,25.11065673828125
41,261.0,293.65747,32.657470703125
42,251.0,250.88324,0.11676025390625
43,268.0,261.88892,6.111083984375
44,309.0,352.55426,43.55426025390625
45,338.0,307.13507,30.86492919921875
46,461.0,428.14145,32.858551025390625
47,270.0,316.45496,46.4549560546875
48,341.0,351.51306,10.5130615234375
49,314.0,281.8941,32.10589599609375
50,397.0,406.39047,9.390472412109375
51,321.0,238.06317,82.93682861328125
52,309.0,333.1602,24.160186767578125
53,421.0,427.59042,6.590423583984375
54,280.0,270.48267,9.517333984375
55,251.0,259.19098,8.19097900390625
56,286.0,312.9284,26.92840576171875
57,311.0,384.96555,73.96554565429688
58,250.0,223.35687,26.64312744140625
59,279.0,272.30505,6.6949462890625
60,290.0,244.94305,45.05694580078125
61,240.0,199.03168,40.96832275390625
62,312.0,285.148,26.85198974609375
63,314.0,354.2879,40.28790283203125
64,330.0,362.73096,32.73095703125
65,421.0,427.59042,6.590423583984375
66,498.0,528.258,30.25799560546875
67,433.0,440.42554,7.425537109375
68,1368.0,1422.8623,54.8623046875
69,1214.0,1273.5725,59.572509765625
70,1287.0,1311.1467,24.146728515625
71,1280.0,1340.5613,60.561279296875
72,1390.0,1372.0051,17.994873046875
73,1324.0,1281.704,42.2960205078125
74,1557.0,1652.3403,95.34033203125
75,1384.0,1376.5894,7.41064453125
76,1738.0,1605.2721,132.7279052734375
77,1242.0,1282.5555,40.5555419921875
78,1549.0,1527.1115,21.8885498046875
79,1300.0,1316.4009,16.40087890625
80,1144.0,1161.7535,17.7535400390625
81,1205.0,1189.0621,15.9378662109375
82,1400.0,1398.447,1.552978515625
83,1313.0,1340.3335,27.33349609375
84,1472.0,1437.4973,34.502685546875
85,1160.0,1199.981,39.98095703125
86,1157.0,1139.5568,17.4432373046875
87,1186.0,1219.4993,33.499267578125
88,1506.0,1466.2565,39.7435302734375
89,1658.0,1643.512,14.488037109375
90,1545.0,1562.2847,17.28466796875
