,T_A_empirical,T_A_predicted,difference
34,1839.0,1705.1245,133.87548828125
35,1503.0,1438.042,64.9580078125
36,2010.0,1823.2122,186.787841796875
37,1073.0,845.7641,227.23590087890625
38,328.0,414.867,86.86700439453125
39,241.0,348.72336,107.72335815429688
40,262.0,373.05783,111.05783081054688
41,261.0,378.61746,117.61746215820312
42,251.0,339.50217,88.50216674804688
43,268.0,349.29517,81.295166015625
44,309.0,430.30414,121.30413818359375
45,338.0,390.9714,52.971405029296875
46,461.0,498.3822,37.3822021484375
47,270.0,398.81842,128.81842041015625
48,341.0,429.49957,88.49957275390625
49,314.0,366.04398,52.043975830078125
50,397.0,478.43088,81.43087768554688
51,321.0,328.8153,7.8153076171875
52,309.0,413.4789,104.47891235351562
53,421.0,499.06052,78.06051635742188
54,280.0,356.6495,76.64950561523438
55,251.0,346.9898,95.98980712890625
56,286.0,395.76364,109.76364135742188
57,311.0,459.0218,148.02178955078125
58,250.0,316.8352,66.835205078125
59,279.0,359.3024,80.30239868164062
60,290.0,335.4531,45.453094482421875
61,240.0,294.6269,54.62689208984375
62,312.0,371.7674,59.76739501953125
63,314.0,432.84775,118.84774780273438
64,330.0,439.45938,109.45938110351562
65,421.0,499.06052,78.06051635742188
66,498.0,589.20667,91.2066650390625
67,433.0,507.68372,74.6837158203125
68,1368.0,1314.8687,53.13134765625
69,1214.0,1200.7461,13.25390625
70,1287.0,1230.2429,56.757080078125
71,1280.0,1253.2598,26.740234375
72,1390.0,1287.446,102.553955078125
73,1324.0,1204.8169,119.18310546875
74,1557.0,1543.4163,13.583740234375
75,1384.0,1288.8352,95.164794921875
76,1738.0,1498.2722,239.727783203125
77,1242.0,1205.8899,36.110107421875
78,1549.0,1423.7657,125.2342529296875
79,1300.0,1238.8833,61.11669921875
80,1144.0,1108.7356,35.264404296875
81,1205.0,1130.8383,74.1617431640625
82,1400.0,1315.5056,84.494384765625
83,1313.0,1256.9988,56.001220703125
84,1472.0,1343.1136,128.8863525390625
85,1160.0,1139.442,20.5579833984375
86,1157.0,1092.0566,64.943359375
87,1186.0,1154.4875,31.512451171875
88,1506.0,1359.936,146.06396484375
89,1658.0,1513.9858,144.01416015625
90,1545.0,1437.1356,107.8643798828125
