,T_A_empirical,T_A_predicted,difference
34,1839.0,1875.0719,36.0718994140625
35,1503.0,1505.8065,2.8065185546875
36,2010.0,1976.3877,33.6123046875
37,1073.0,1025.8257,47.17431640625
38,328.0,306.0133,21.9866943359375
39,241.0,277.43848,36.4384765625
40,262.0,285.53394,23.533935546875
41,261.0,291.1761,30.17608642578125
42,251.0,279.05365,28.05364990234375
43,268.0,285.23505,17.23504638671875
44,309.0,334.7956,25.79559326171875
45,338.0,292.4511,45.54888916015625
46,461.0,403.87704,57.122955322265625
47,270.0,301.92535,31.92535400390625
48,341.0,327.4633,13.536712646484375
49,314.0,310.3097,3.6903076171875
50,397.0,375.38837,21.61163330078125
51,321.0,266.87476,54.125244140625
52,309.0,311.7926,2.7926025390625
53,421.0,429.5017,8.501708984375
54,280.0,293.09692,13.096923828125
55,251.0,282.8836,31.88360595703125
56,286.0,299.33563,13.33563232421875
57,311.0,339.34946,28.349456787109375
58,250.0,252.50714,2.50714111328125
59,279.0,284.12305,5.123046875
60,290.0,266.71722,23.28277587890625
61,240.0,243.70032,3.7003173828125
62,312.0,280.34827,31.6517333984375
63,314.0,298.7989,15.20111083984375
64,330.0,331.15033,1.15032958984375
65,421.0,429.5017,8.501708984375
66,498.0,538.3208,40.32080078125
67,433.0,378.12366,54.8763427734375
68,1368.0,1383.8455,15.845458984375
69,1214.0,1256.2877,42.2877197265625
70,1287.0,1287.6428,0.642822265625
71,1280.0,1313.5449,33.544921875
72,1390.0,1371.8066,18.193359375
73,1324.0,1257.3689,66.631103515625
74,1557.0,1665.3188,108.31884765625
75,1384.0,1367.709,16.291015625
76,1738.0,1627.1292,110.870849609375
77,1242.0,1258.8969,16.8968505859375
78,1549.0,1547.3673,1.6326904296875
79,1300.0,1306.9945,6.9945068359375
80,1144.0,1166.5231,22.5230712890625
81,1205.0,1185.176,19.823974609375
82,1400.0,1423.8123,23.812255859375
83,1313.0,1324.47,11.469970703125
84,1472.0,1442.6989,29.3011474609375
85,1160.0,1192.8118,32.811767578125
86,1157.0,1154.3782,2.621826171875
87,1186.0,1206.4839,20.48388671875
88,1506.0,1455.4131,50.5869140625
89,1658.0,1664.7898,6.789794921875
90,1545.0,1553.6354,8.6353759765625
