,T_A_empirical,T_A_predicted,difference
34,1839.0,1832.1663,6.833740234375
35,1503.0,1571.4536,68.45361328125
36,2010.0,1951.443,58.5570068359375
37,1073.0,829.16016,243.83984375
38,328.0,338.71957,10.719573974609375
39,241.0,257.85797,16.85797119140625
40,262.0,287.706,25.70599365234375
41,261.0,294.18793,33.18792724609375
42,251.0,246.12463,4.8753662109375
43,268.0,257.74878,10.251220703125
44,309.0,353.88293,44.8829345703125
45,338.0,309.70245,28.29754638671875
46,461.0,429.84116,31.158843994140625
47,270.0,318.651,48.6510009765625
48,341.0,354.2935,13.293487548828125
49,314.0,274.92932,39.0706787109375
50,397.0,409.1607,12.16070556640625
51,321.0,233.82495,87.175048828125
52,309.0,336.12686,27.126861572265625
53,421.0,425.01114,4.011138916015625
54,280.0,265.9897,14.01031494140625
55,251.0,255.12366,4.1236572265625
56,286.0,315.06805,29.06805419921875
57,311.0,390.96225,79.96224975585938
58,250.0,219.44812,30.5518798828125
59,279.0,270.52087,8.4791259765625
60,290.0,242.03778,47.96221923828125
61,240.0,192.47424,47.5257568359375
62,312.0,286.4375,25.5625
63,314.0,362.26727,48.26727294921875
64,330.0,366.68338,36.683380126953125
65,421.0,425.01114,4.011138916015625
66,498.0,531.5006,33.5006103515625
67,433.0,448.2818,15.28179931640625
68,1368.0,1416.1838,48.183837890625
69,1214.0,1273.397,59.39697265625
70,1287.0,1309.0276,22.027587890625
71,1280.0,1337.0785,57.0784912109375
72,1390.0,1372.6191,17.380859375
73,1324.0,1279.5525,44.447509765625
74,1557.0,1654.4199,97.419921875
75,1384.0,1375.2256,8.7744140625
76,1738.0,1605.7554,132.24462890625
77,1242.0,1280.6101,38.610107421875
78,1549.0,1525.4033,23.5966796875
79,1300.0,1317.1965,17.196533203125
80,1144.0,1163.2327,19.232666015625
81,1205.0,1190.0693,14.9306640625
82,1400.0,1405.0938,5.09375
83,1313.0,1339.0271,26.027099609375
84,1472.0,1436.1165,35.883544921875
85,1160.0,1200.501,40.5009765625
86,1157.0,1145.783,11.217041015625
87,1186.0,1218.915,32.9150390625
88,1506.0,1460.5509,45.4490966796875
89,1658.0,1638.3813,19.61865234375
90,1545.0,1556.1958,11.19580078125
